0.00.093.970 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.094.026 I srv          init: The UI is disabled
0.00.094.026 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.094.102 W srv  llama_server: -----------------
0.00.094.103 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.094.103 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.094.104 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.094.104 W srv  llama_server: -----------------
0.00.105.451 I srv    load_model: loading model 'C:\Users\slb\.ollama\models\blobs\sha256-ba0c5dee3026dccf7126b90f1fbb10f2916d540aad470eb0c03da68734dbe10a'
0.00.894.580 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.894.594 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.894.614 W model has unused tensor blk.64.attn_q.weight (size = 35389440 bytes) -- ignoring
0.00.894.622 W model has unused tensor blk.64.attn_k.weight (size = 2949120 bytes) -- ignoring
0.00.894.629 W model has unused tensor blk.64.attn_v.weight (size = 2949120 bytes) -- ignoring
0.00.894.655 W model has unused tensor blk.64.attn_output.weight (size = 17694720 bytes) -- ignoring
0.00.894.662 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.894.670 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.894.677 W model has unused tensor blk.64.ffn_gate.weight (size = 50135040 bytes) -- ignoring
0.00.894.684 W model has unused tensor blk.64.ffn_down.weight (size = 50135040 bytes) -- ignoring
0.00.894.691 W model has unused tensor blk.64.ffn_up.weight (size = 50135040 bytes) -- ignoring
0.00.894.700 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 29491200 bytes) -- ignoring
0.00.894.708 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.894.716 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.894.738 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.258.624 I cmn          init: llama threadpool init, n_threads = 8
0.06.399.641 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 24576, kv_unified = 'false'
0.06.404.364 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.404.384 I srv  llama_server: model loaded
0.06.404.386 I srv  llama_server: listening on http://127.0.0.1:18080
0.06.612.518 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.20.478.869 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.20.479.016 I slot launch_slot_: id  0 | task 53 | processing task, is_child = 0
0.21.071.284 I slot print_timing: id  0 | task 53 | prompt eval time =     441.36 ms /   512 tokens (    0.86 ms per token,  1160.04 tokens per second)
0.21.071.291 I slot print_timing: id  0 | task 53 |        eval time =     150.89 ms /     7 tokens (   25.15 ms per token,    39.76 tokens per second)
0.21.071.292 I slot print_timing: id  0 | task 53 |       total time =     592.25 ms /   519 tokens
0.21.071.293 I slot print_timing: id  0 | task 53 |    graphs reused =          9
0.21.071.695 I slot      release: id  0 | task 53 | stop processing: n_tokens = 22903, truncated = 0
0.21.123.639 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.21.123.789 I slot launch_slot_: id  0 | task 62 | processing task, is_child = 0
0.21.698.020 I slot print_timing: id  0 | task 62 | prompt eval time =     437.55 ms /   512 tokens (    0.85 ms per token,  1170.15 tokens per second)
0.21.698.028 I slot print_timing: id  0 | task 62 |        eval time =     136.67 ms /     7 tokens (   22.78 ms per token,    43.90 tokens per second)
0.21.698.029 I slot print_timing: id  0 | task 62 |       total time =     574.21 ms /   519 tokens
0.21.698.030 I slot print_timing: id  0 | task 62 |    graphs reused =         14
0.21.698.478 I slot      release: id  0 | task 62 | stop processing: n_tokens = 22903, truncated = 0
0.21.754.052 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.21.754.216 I slot launch_slot_: id  0 | task 71 | processing task, is_child = 0
0.22.371.557 I slot print_timing: id  0 | task 71 | prompt eval time =     492.19 ms /   513 tokens (    0.96 ms per token,  1042.28 tokens per second)
0.22.371.564 I slot print_timing: id  0 | task 71 |        eval time =     125.14 ms /     6 tokens (   25.03 ms per token,    39.96 tokens per second)
0.22.371.566 I slot print_timing: id  0 | task 71 |       total time =     617.33 ms /   519 tokens
0.22.371.567 I slot print_timing: id  0 | task 71 |    graphs reused =         18
0.22.372.002 I slot      release: id  0 | task 71 | stop processing: n_tokens = 22903, truncated = 0
0.22.430.775 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.22.430.928 I slot launch_slot_: id  0 | task 80 | processing task, is_child = 0
0.23.042.683 I slot print_timing: id  0 | task 80 | prompt eval time =     463.37 ms /   511 tokens (    0.91 ms per token,  1102.79 tokens per second)
0.23.042.702 I slot print_timing: id  0 | task 80 |        eval time =     148.35 ms /     7 tokens (   24.73 ms per token,    40.44 tokens per second)
0.23.042.704 I slot print_timing: id  0 | task 80 |       total time =     611.72 ms /   518 tokens
0.23.042.705 I slot print_timing: id  0 | task 80 |    graphs reused =         23
0.23.043.301 I slot      release: id  0 | task 80 | stop processing: n_tokens = 22903, truncated = 0
0.23.108.359 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.23.108.519 I slot launch_slot_: id  0 | task 89 | processing task, is_child = 0
0.23.708.027 I slot print_timing: id  0 | task 89 | prompt eval time =     468.82 ms /   512 tokens (    0.92 ms per token,  1092.09 tokens per second)
0.23.708.037 I slot print_timing: id  0 | task 89 |        eval time =     130.66 ms /     6 tokens (   26.13 ms per token,    38.27 tokens per second)
0.23.708.038 I slot print_timing: id  0 | task 89 |       total time =     599.48 ms /   518 tokens
0.23.708.039 I slot print_timing: id  0 | task 89 |    graphs reused =         27
0.23.708.587 I slot      release: id  0 | task 89 | stop processing: n_tokens = 22903, truncated = 0
0.23.779.557 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.23.779.776 I slot launch_slot_: id  0 | task 97 | processing task, is_child = 0
0.24.393.398 I slot print_timing: id  0 | task 97 | prompt eval time =     509.14 ms /   511 tokens (    1.00 ms per token,  1003.65 tokens per second)
0.24.393.406 I slot print_timing: id  0 | task 97 |        eval time =     104.46 ms /     5 tokens (   26.11 ms per token,    38.29 tokens per second)
0.24.393.407 I slot print_timing: id  0 | task 97 |       total time =     613.60 ms /   516 tokens
0.24.393.408 I slot print_timing: id  0 | task 97 |    graphs reused =         30
0.24.394.016 I slot      release: id  0 | task 97 | stop processing: n_tokens = 22901, truncated = 0
0.24.454.038 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.24.454.249 I slot launch_slot_: id  0 | task 104 | processing task, is_child = 0
0.25.069.935 I slot print_timing: id  0 | task 104 | prompt eval time =     468.08 ms /   511 tokens (    0.92 ms per token,  1091.69 tokens per second)
0.25.069.942 I slot print_timing: id  0 | task 104 |        eval time =     147.58 ms /     7 tokens (   24.60 ms per token,    40.66 tokens per second)
0.25.069.944 I slot print_timing: id  0 | task 104 |       total time =     615.66 ms /   518 tokens
0.25.069.945 I slot print_timing: id  0 | task 104 |    graphs reused =         35
0.25.070.369 I slot      release: id  0 | task 104 | stop processing: n_tokens = 22903, truncated = 0
0.25.130.325 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.25.130.490 I slot launch_slot_: id  0 | task 113 | processing task, is_child = 0
0.25.731.128 I slot print_timing: id  0 | task 113 | prompt eval time =     478.48 ms /   512 tokens (    0.93 ms per token,  1070.06 tokens per second)
0.25.731.135 I slot print_timing: id  0 | task 113 |        eval time =     122.14 ms /     6 tokens (   24.43 ms per token,    40.94 tokens per second)
0.25.731.136 I slot print_timing: id  0 | task 113 |       total time =     600.62 ms /   518 tokens
0.25.731.137 I slot print_timing: id  0 | task 113 |    graphs reused =         39
0.25.731.555 I slot      release: id  0 | task 113 | stop processing: n_tokens = 22903, truncated = 0
0.25.793.133 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.25.793.293 I slot launch_slot_: id  0 | task 121 | processing task, is_child = 0
0.26.387.939 I slot print_timing: id  0 | task 121 | prompt eval time =     470.28 ms /   511 tokens (    0.92 ms per token,  1086.58 tokens per second)
0.26.387.946 I slot print_timing: id  0 | task 121 |        eval time =     124.34 ms /     6 tokens (   24.87 ms per token,    40.21 tokens per second)
0.26.387.948 I slot print_timing: id  0 | task 121 |       total time =     594.63 ms /   517 tokens
0.26.387.949 I slot print_timing: id  0 | task 121 |    graphs reused =         43
0.26.388.361 I slot      release: id  0 | task 121 | stop processing: n_tokens = 22902, truncated = 0
0.26.446.669 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.26.446.833 I slot launch_slot_: id  0 | task 129 | processing task, is_child = 0
0.27.078.496 I slot print_timing: id  0 | task 129 | prompt eval time =     484.83 ms /   511 tokens (    0.95 ms per token,  1053.98 tokens per second)
0.27.078.505 I slot print_timing: id  0 | task 129 |        eval time =     146.81 ms /     7 tokens (   24.47 ms per token,    40.87 tokens per second)
0.27.078.506 I slot print_timing: id  0 | task 129 |       total time =     631.64 ms /   518 tokens
0.27.078.508 I slot print_timing: id  0 | task 129 |    graphs reused =         48
0.27.079.114 I slot      release: id  0 | task 129 | stop processing: n_tokens = 22903, truncated = 0
0.27.138.882 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.27.139.037 I slot launch_slot_: id  0 | task 138 | processing task, is_child = 0
0.27.757.043 I slot print_timing: id  0 | task 138 | prompt eval time =     470.86 ms /   512 tokens (    0.92 ms per token,  1087.37 tokens per second)
0.27.757.051 I slot print_timing: id  0 | task 138 |        eval time =     147.12 ms /     7 tokens (   24.52 ms per token,    40.78 tokens per second)
0.27.757.052 I slot print_timing: id  0 | task 138 |       total time =     617.99 ms /   519 tokens
0.27.757.053 I slot print_timing: id  0 | task 138 |    graphs reused =         53
0.27.757.476 I slot      release: id  0 | task 138 | stop processing: n_tokens = 22904, truncated = 0
0.27.842.025 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.27.842.226 I slot launch_slot_: id  0 | task 147 | processing task, is_child = 0
0.28.480.859 I slot print_timing: id  0 | task 147 | prompt eval time =     513.90 ms /   512 tokens (    1.00 ms per token,   996.30 tokens per second)
0.28.480.867 I slot print_timing: id  0 | task 147 |        eval time =     124.71 ms /     6 tokens (   24.94 ms per token,    40.09 tokens per second)
0.28.480.868 I slot print_timing: id  0 | task 147 |       total time =     638.61 ms /   518 tokens
0.28.480.869 I slot print_timing: id  0 | task 147 |    graphs reused =         57
0.28.481.382 I slot      release: id  0 | task 147 | stop processing: n_tokens = 22903, truncated = 0
0.28.576.085 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.28.576.271 I slot launch_slot_: id  0 | task 155 | processing task, is_child = 0
0.29.174.761 I slot print_timing: id  0 | task 155 | prompt eval time =     475.78 ms /   512 tokens (    0.93 ms per token,  1076.13 tokens per second)
0.29.174.769 I slot print_timing: id  0 | task 155 |        eval time =     122.69 ms /     6 tokens (   24.54 ms per token,    40.75 tokens per second)
0.29.174.770 I slot print_timing: id  0 | task 155 |       total time =     598.47 ms /   518 tokens
0.29.174.771 I slot print_timing: id  0 | task 155 |    graphs reused =         61
0.29.175.171 I slot      release: id  0 | task 155 | stop processing: n_tokens = 22903, truncated = 0
0.29.229.526 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.29.229.675 I slot launch_slot_: id  0 | task 163 | processing task, is_child = 0
0.29.838.258 I slot print_timing: id  0 | task 163 | prompt eval time =     462.67 ms /   511 tokens (    0.91 ms per token,  1104.45 tokens per second)
0.29.838.266 I slot print_timing: id  0 | task 163 |        eval time =     145.90 ms /     7 tokens (   24.32 ms per token,    41.13 tokens per second)
0.29.838.267 I slot print_timing: id  0 | task 163 |       total time =     608.57 ms /   518 tokens
0.29.838.268 I slot print_timing: id  0 | task 163 |    graphs reused =         66
0.29.838.673 I slot      release: id  0 | task 163 | stop processing: n_tokens = 22903, truncated = 0
0.29.900.811 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.29.900.959 I slot launch_slot_: id  0 | task 172 | processing task, is_child = 0
0.30.485.749 I slot print_timing: id  0 | task 172 | prompt eval time =     461.70 ms /   511 tokens (    0.90 ms per token,  1106.77 tokens per second)
0.30.485.758 I slot print_timing: id  0 | task 172 |        eval time =     123.07 ms /     6 tokens (   24.61 ms per token,    40.63 tokens per second)
0.30.485.760 I slot print_timing: id  0 | task 172 |       total time =     584.77 ms /   517 tokens
0.30.485.761 I slot print_timing: id  0 | task 172 |    graphs reused =         70
0.30.486.218 I slot      release: id  0 | task 172 | stop processing: n_tokens = 22902, truncated = 0
0.30.536.825 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.30.536.970 I slot launch_slot_: id  0 | task 180 | processing task, is_child = 0
0.31.123.774 I slot print_timing: id  0 | task 180 | prompt eval time =     463.99 ms /   512 tokens (    0.91 ms per token,  1103.47 tokens per second)
0.31.123.782 I slot print_timing: id  0 | task 180 |        eval time =     122.80 ms /     6 tokens (   24.56 ms per token,    40.72 tokens per second)
0.31.123.784 I slot print_timing: id  0 | task 180 |       total time =     586.79 ms /   518 tokens
0.31.123.785 I slot print_timing: id  0 | task 180 |    graphs reused =         74
0.31.124.196 I slot      release: id  0 | task 180 | stop processing: n_tokens = 22903, truncated = 0
0.31.174.409 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.31.174.567 I slot launch_slot_: id  0 | task 188 | processing task, is_child = 0
0.31.798.073 I slot print_timing: id  0 | task 188 | prompt eval time =     473.80 ms /   512 tokens (    0.93 ms per token,  1080.62 tokens per second)
0.31.798.080 I slot print_timing: id  0 | task 188 |        eval time =     149.69 ms /     7 tokens (   24.95 ms per token,    40.08 tokens per second)
0.31.798.082 I slot print_timing: id  0 | task 188 |       total time =     623.49 ms /   519 tokens
0.31.798.082 I slot print_timing: id  0 | task 188 |    graphs reused =         79
0.31.798.483 I slot      release: id  0 | task 188 | stop processing: n_tokens = 22904, truncated = 0
0.31.856.442 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.31.856.595 I slot launch_slot_: id  0 | task 197 | processing task, is_child = 0
0.32.478.109 I slot print_timing: id  0 | task 197 | prompt eval time =     472.35 ms /   512 tokens (    0.92 ms per token,  1083.94 tokens per second)
0.32.478.116 I slot print_timing: id  0 | task 197 |        eval time =     149.15 ms /     7 tokens (   24.86 ms per token,    40.23 tokens per second)
0.32.478.118 I slot print_timing: id  0 | task 197 |       total time =     621.50 ms /   519 tokens
0.32.478.119 I slot print_timing: id  0 | task 197 |    graphs reused =         84
0.32.478.533 I slot      release: id  0 | task 197 | stop processing: n_tokens = 22904, truncated = 0
0.32.558.180 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.32.558.348 I slot launch_slot_: id  0 | task 206 | processing task, is_child = 0
0.33.145.056 I slot print_timing: id  0 | task 206 | prompt eval time =     469.94 ms /   512 tokens (    0.92 ms per token,  1089.51 tokens per second)
0.33.145.063 I slot print_timing: id  0 | task 206 |        eval time =     116.75 ms /     6 tokens (   23.35 ms per token,    42.83 tokens per second)
0.33.145.065 I slot print_timing: id  0 | task 206 |       total time =     586.69 ms /   518 tokens
0.33.145.065 I slot print_timing: id  0 | task 206 |    graphs reused =         88
0.33.145.466 I slot      release: id  0 | task 206 | stop processing: n_tokens = 22903, truncated = 0
0.33.205.522 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.33.205.653 I slot launch_slot_: id  0 | task 214 | processing task, is_child = 0
0.33.758.238 I slot print_timing: id  0 | task 214 | prompt eval time =     437.12 ms /   511 tokens (    0.86 ms per token,  1169.02 tokens per second)
0.33.758.245 I slot print_timing: id  0 | task 214 |        eval time =     115.45 ms /     6 tokens (   23.09 ms per token,    43.31 tokens per second)
0.33.758.246 I slot print_timing: id  0 | task 214 |       total time =     552.57 ms /   517 tokens
0.33.758.247 I slot print_timing: id  0 | task 214 |    graphs reused =         92
0.33.758.642 I slot      release: id  0 | task 214 | stop processing: n_tokens = 22902, truncated = 0
0.33.816.172 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.33.816.314 I slot launch_slot_: id  0 | task 222 | processing task, is_child = 0
0.34.370.381 I slot print_timing: id  0 | task 222 | prompt eval time =     439.07 ms /   512 tokens (    0.86 ms per token,  1166.10 tokens per second)
0.34.370.388 I slot print_timing: id  0 | task 222 |        eval time =     114.98 ms /     6 tokens (   23.00 ms per token,    43.48 tokens per second)
0.34.370.389 I slot print_timing: id  0 | task 222 |       total time =     554.05 ms /   518 tokens
0.34.370.391 I slot print_timing: id  0 | task 222 |    graphs reused =         96
0.34.370.790 I slot      release: id  0 | task 222 | stop processing: n_tokens = 22903, truncated = 0
0.34.425.008 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.34.425.151 I slot launch_slot_: id  0 | task 230 | processing task, is_child = 0
0.34.995.107 I slot print_timing: id  0 | task 230 | prompt eval time =     434.48 ms /   510 tokens (    0.85 ms per token,  1173.82 tokens per second)
0.34.995.114 I slot print_timing: id  0 | task 230 |        eval time =     135.46 ms /     7 tokens (   22.58 ms per token,    44.29 tokens per second)
0.34.995.115 I slot print_timing: id  0 | task 230 |       total time =     569.94 ms /   517 tokens
0.34.995.116 I slot print_timing: id  0 | task 230 |    graphs reused =        101
0.34.995.506 I slot      release: id  0 | task 230 | stop processing: n_tokens = 22902, truncated = 0
0.35.058.250 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 0.999
0.35.058.389 I slot launch_slot_: id  0 | task 239 | processing task, is_child = 0
0.35.670.374 I slot print_timing: id  0 | task 239 | prompt eval time =     474.01 ms /   511 tokens (    0.93 ms per token,  1078.05 tokens per second)
0.35.670.382 I slot print_timing: id  0 | task 239 |        eval time =     137.97 ms /     7 tokens (   22.99 ms per token,    43.49 tokens per second)
